col0;Cat1;Cat2;Cat3;id;caption
;monsters;monster_endriaga.bnk;;monster_endriaga.bnk:monster_endriaga_vfx_venom_loop_start;monster_endriaga_vfx_venom_loop_start
;monsters;monster_endriaga.bnk;;monster_endriaga.bnk:monster_endriaga_vfx_venom_loop_stop;monster_endriaga_vfx_venom_loop_stop
;monsters;monster_endriaga.bnk;;monster_endriaga.bnk:monster_endriaga_vfx_web_loop_start;monster_endriaga_vfx_web_loop_start
;monsters;monster_endriaga.bnk;;monster_endriaga.bnk:monster_endriaga_vfx_web_loop_stop;monster_endriaga_vfx_web_loop_stop
;monsters;monster_endriaga.bnk;;monster_endriaga.bnk:monster_endriaga_vo_burn;monster_endriaga_vo_burn
;monsters;monster_endriaga.bnk;;monster_endriaga.bnk:set_monster_endriaga_armour_type_monster_shell;set_monster_endriaga_armour_type_monster_shell
;monsters;monster_gravier.bnk;;monster_gravier.bnk:monster_gravier_combat_death_spikes;monster_gravier_combat_death_spikes
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_dialog_attack;monster_fleder_dialog_attack
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_dialog_bodyfall;monster_fleder_dialog_bodyfall
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_dialog_growl_1;monster_fleder_dialog_growl_1
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_dialog_growl_3;monster_fleder_dialog_growl_3
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_dialog_hands;monster_fleder_dialog_hands
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_dialog_kneel;monster_fleder_dialog_kneel
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_dialog_swoosh;monster_fleder_dialog_swoosh
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_dialog_taunt_long;monster_fleder_dialog_taunt_long
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_dialog_taunt_short;monster_fleder_dialog_taunt_short
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_focus_100m_start;monster_fleder_focus_100m_start
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_focus_100m_stop;monster_fleder_focus_100m_stop
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_movement_whoosh_mid;monster_fleder_movement_whoosh_mid
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_mv_bodyfall;monster_fleder_mv_bodyfall
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_mv_claw_scratch_ground;monster_fleder_mv_claw_scratch_ground
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_mv_claw_scratch_ground_short;monster_fleder_mv_claw_scratch_ground_short
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_mv_footsteps;monster_fleder_mv_footsteps
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_mv_hands;monster_fleder_mv_hands
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_mv_kneel;monster_fleder_mv_kneel
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_mv_shuffle;monster_fleder_mv_shuffle
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_mv_slide;monster_fleder_mv_slide
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_mv_swoosh;monster_fleder_mv_swoosh
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vfx_appear;monster_fleder_vfx_appear
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vfx_claw_scratch_ground_short;monster_fleder_vfx_claw_scratch_ground_short
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vfx_ground_special_add;monster_fleder_vfx_ground_special_add
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vfx_ground_special_add_strong;monster_fleder_vfx_ground_special_add_strong
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vfx_predator_mode_loop_start;monster_fleder_vfx_predator_mode_loop_start
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vfx_predator_mode_loop_stop;monster_fleder_vfx_predator_mode_loop_stop
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_attack_short;monster_fleder_vo_attack_short
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_attack_short_RND;monster_fleder_vo_attack_short_RND
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_burn;monster_fleder_vo_burn
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_burn_end;monster_fleder_vo_burn_end
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_burn_long;monster_fleder_vo_burn_long
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_burn_short;monster_fleder_vo_burn_short
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_death;monster_fleder_vo_death
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_death_end_growl;monster_fleder_vo_death_end_growl
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_dodge;monster_fleder_vo_dodge
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_dodge_ALWAYS;monster_fleder_vo_dodge_ALWAYS
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_growl_1;monster_fleder_vo_growl_1
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_growl_1_RND;monster_fleder_vo_growl_1_RND
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_growl_2;monster_fleder_vo_growl_2
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_growl_2_RND;monster_fleder_vo_growl_2_RND
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_growl_3;monster_fleder_vo_growl_3
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_growl_3_rnd;monster_fleder_vo_growl_3_rnd
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_pain;monster_fleder_vo_pain
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_taunt1;monster_fleder_vo_taunt1
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_vo_taunt2;monster_fleder_vo_taunt2
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_voice_attack_big;monster_fleder_voice_attack_big
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_xtra_bite;monster_fleder_xtra_bite
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_xtra_breath;monster_fleder_xtra_breath
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_xtra_breath_RND;monster_fleder_xtra_breath_RND
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_xtra_ground_hit;monster_fleder_xtra_ground_hit
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_xtra_scratching;monster_fleder_xtra_scratching
;monsters;monster_fleder.bnk;;monster_fleder.bnk:monster_fleder_xtra_sniff;monster_fleder_xtra_sniff
;monsters;monster_fleder.bnk;;monster_fleder.bnk:set_fleder_invisible;set_fleder_invisible
;monsters;monster_fleder.bnk;;monster_fleder.bnk:set_fleder_visible;set_fleder_visible
;monsters;monster_fleder.bnk;;monster_fleder.bnk:set_monster_fleder_armour_type_generic;set_monster_fleder_armour_type_generic
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_eat;monster_rotfiend_eat
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_explode;monster_rotfiend_explode
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_focus_100m_start;monster_rotfiend_focus_100m_start
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_focus_100m_stop;monster_rotfiend_focus_100m_stop
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_mv_bodyfall;monster_rotfiend_mv_bodyfall
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_mv_digin;monster_rotfiend_mv_digin
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_mv_digout;monster_rotfiend_mv_digout
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_mv_flesh;monster_rotfiend_mv_flesh
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_mv_footstep;monster_rotfiend_mv_footstep
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_swoosh;monster_rotfiend_swoosh
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_uw_dive_long;monster_rotfiend_uw_dive_long
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_uw_dive_short;monster_rotfiend_uw_dive_short
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_uw_hit;monster_rotfiend_uw_hit
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_uw_movement_heavy;monster_rotfiend_uw_movement_heavy
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_vo_attack;monster_rotfiend_vo_attack
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_vo_attack_RND;monster_rotfiend_vo_attack_RND
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_vo_breathin;monster_rotfiend_vo_breathin
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_vo_breathout;monster_rotfiend_vo_breathout
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_vo_cough;monster_rotfiend_vo_cough
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_vo_die;monster_rotfiend_vo_die
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_vo_dmg;monster_rotfiend_vo_dmg
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_vo_dmg_RND;monster_rotfiend_vo_dmg_RND
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_vo_growl;monster_rotfiend_vo_growl
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_vo_growl_RND;monster_rotfiend_vo_growl_RND
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:monster_rotfiend_vo_scream;monster_rotfiend_vo_scream
;monsters;monster_rotfiend.bnk;;monster_rotfiend.bnk:set_monster_rotfiend_armour_type_flesh;set_monster_rotfiend_armour_type_flesh
;monsters;monster_garkain.bnk;;monster_garkain.bnk:monster_garkain_focus_breath_LP;monster_garkain_focus_breath_LP
;monsters;monster_garkain.bnk;;monster_garkain.bnk:monster_garkain_focus_breath_LP_stop;monster_garkain_focus_breath_LP_stop
;monsters;monster_garkain.bnk;;monster_garkain.bnk:monster_garkain_fx_poison_hit_add;monster_garkain_fx_poison_hit_add
;monsters;monster_garkain.bnk;;monster_garkain.bnk:monster_garkain_fx_sonar_hit;monster_garkain_fx_sonar_hit
;monsters;monster_garkain.bnk;;monster_garkain.bnk:monster_garkain_fx_sonar_pre_hit;monster_garkain_fx_sonar_pre_hit
;monsters;monster_garkain.bnk;;monster_garkain.bnk:monster_garkain_fx_sonar_pre_loop_start;monster_garkain_fx_sonar_pre_loop_start
;monsters;monster_garkain.bnk;;monster_garkain.bnk:monster_garkain_fx_sonar_pre_loop_stop;monster_garkain_fx_sonar_pre_loop_stop
;monsters;monster_garkain.bnk;;monster_garkain.bnk:monster_garkain_vo_attack_psy_start;monster_garkain_vo_attack_psy_start
;monsters;monster_garkain.bnk;;monster_garkain.bnk:monster_garkain_vo_attack_psy_stop;monster_garkain_vo_attack_psy_stop
;monsters;monster_garkain.bnk;;monster_garkain.bnk:monster_garkain_vo_attack_psy_stop_cut;monster_garkain_vo_attack_psy_stop_cut
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_attack_foot_smash;monster_knight_giant_attack_foot_smash
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_attack_hand_smash;monster_knight_giant_attack_hand_smash
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_bodyfall;monster_knight_giant_bodyfall
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_cmb_weapon_hit_add;monster_knight_giant_cmb_weapon_hit_add
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_focus_100m_start;monster_knight_giant_focus_100m_start
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_focus_100m_stop;monster_knight_giant_focus_100m_stop
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_footstep_run;monster_knight_giant_footstep_run
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_footstep_shuffle_hard;monster_knight_giant_footstep_shuffle_hard
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_footstep_walk;monster_knight_giant_footstep_walk
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_fx_body_burning_loop_start;monster_knight_giant_fx_body_burning_loop_start
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_fx_body_burning_loop_stop;monster_knight_giant_fx_body_burning_loop_stop
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_fx_digging_down;monster_knight_giant_fx_digging_down
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_fx_digging_up;monster_knight_giant_fx_digging_up
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_fx_eye_hit;monster_knight_giant_fx_eye_hit
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_fx_rumble_crack;monster_knight_giant_fx_rumble_crack
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_fx_stomp_push;monster_knight_giant_fx_stomp_push
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_fx_weapon_drag_begin;monster_knight_giant_fx_weapon_drag_begin
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_fx_weapon_drag_end;monster_knight_giant_fx_weapon_drag_end
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_fx_weapon_drag_short;monster_knight_giant_fx_weapon_drag_short
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_fx_weapon_hit_ground;monster_knight_giant_fx_weapon_hit_ground
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_handling;monster_knight_giant_handling
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_mv_chain_hard;monster_knight_giant_mv_chain_hard
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_mv_chain_soft;monster_knight_giant_mv_chain_soft
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_mv_chest_hit;monster_knight_giant_mv_chest_hit
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_aggro_medium;monster_knight_giant_vo_aggro_medium
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_aggro_short;monster_knight_giant_vo_aggro_short
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_attack_long;monster_knight_giant_vo_attack_long
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_attack_short;monster_knight_giant_vo_attack_short
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_attack_special;monster_knight_giant_vo_attack_special
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_block;monster_knight_giant_vo_block
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_breath_out_heavy;monster_knight_giant_vo_breath_out_heavy
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_breath_out_light;monster_knight_giant_vo_breath_out_light
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_damage_heavy;monster_knight_giant_vo_damage_heavy
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_damage_light;monster_knight_giant_vo_damage_light
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_death;monster_knight_giant_vo_death
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_idle_grunt;monster_knight_giant_vo_idle_grunt
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_idle_grunt_RND;monster_knight_giant_vo_idle_grunt_RND
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_shock;monster_knight_giant_vo_shock
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_snort_in;monster_knight_giant_vo_snort_in
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_snort_out;monster_knight_giant_vo_snort_out
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_vo_yawn;monster_knight_giant_vo_yawn
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_weapon_whoosh_fast;monster_knight_giant_weapon_whoosh_fast
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_weapon_whoosh_slow;monster_knight_giant_weapon_whoosh_slow
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_whoosh_heavy;monster_knight_giant_whoosh_heavy
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:monster_knight_giant_whoosh_medium;monster_knight_giant_whoosh_medium
;monsters;monster_knight_giant.bnk;;monster_knight_giant.bnk:set_monster_knight_giant_armour_type_generic;set_monster_knight_giant_armour_type_generic
;monsters;monster_harpy.bnk;;monster_harpy.bnk:harpy_focus_clue_100m_start;harpy_focus_clue_100m_start
;monsters;monster_harpy.bnk;;monster_harpy.bnk:harpy_focus_clue_100m_stop;harpy_focus_clue_100m_stop
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_attack_foot_swoosh;monster_harpy_mv_attack_foot_swoosh
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_attack_hand_swoosh;monster_harpy_mv_attack_hand_swoosh
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_bodyfall;monster_harpy_mv_bodyfall
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_foley;monster_harpy_mv_foley
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_footsteps;monster_harpy_mv_footsteps
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_land;monster_harpy_mv_land
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_wander_scratch_long;monster_harpy_mv_wander_scratch_long
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_wander_scratch_short;monster_harpy_mv_wander_scratch_short
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_wing_attack;monster_harpy_mv_wing_attack
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_wing_glide;monster_harpy_mv_wing_glide
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_wing_hard;monster_harpy_mv_wing_hard
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_wing_land;monster_harpy_mv_wing_land
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_mv_wing_light;monster_harpy_mv_wing_light
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vfx_virus_loop_start;monster_harpy_vfx_virus_loop_start
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vfx_virus_loop_stop;monster_harpy_vfx_virus_loop_stop
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_attack;monster_harpy_vo_attack
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_block;monster_harpy_vo_block
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_death;monster_harpy_vo_death
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_idle;monster_harpy_vo_idle
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_idle_rnd;monster_harpy_vo_idle_rnd
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_pain;monster_harpy_vo_pain
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_pain_ALWAYS;monster_harpy_vo_pain_ALWAYS
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_snarl;monster_harpy_vo_snarl
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_snarl_ALWAYS;monster_harpy_vo_snarl_ALWAYS
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_snarl_RND;monster_harpy_vo_snarl_RND
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_taunt_01;monster_harpy_vo_taunt_01
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_taunt_02;monster_harpy_vo_taunt_02
;monsters;monster_harpy.bnk;;monster_harpy.bnk:monster_harpy_vo_taunt_03;monster_harpy_vo_taunt_03
;monsters;monster_harpy.bnk;;monster_harpy.bnk:set_monster_harpy_armour_type_generic;set_monster_harpy_armour_type_generic
;monsters;monster_archespor_bulb.bnk;;monster_archespor_bulb.bnk:monster_archespor_combat_bulb_death_by_sword;monster_archespor_combat_bulb_death_by_sword
;monsters;monster_archespor_bulb.bnk;;monster_archespor_bulb.bnk:monster_archespor_combat_bulb_emerge;monster_archespor_combat_bulb_emerge
;monsters;monster_archespor_bulb.bnk;;monster_archespor_bulb.bnk:monster_archespor_combat_bulb_exploding;monster_archespor_combat_bulb_exploding
;monsters;monster_archespor_bulb.bnk;;monster_archespor_bulb.bnk:monster_archespor_combat_bulb_hit;monster_archespor_combat_bulb_hit
;monsters;monster_archespor_bulb.bnk;;monster_archespor_bulb.bnk:monster_archespor_combat_bulb_hit_leaves;monster_archespor_combat_bulb_hit_leaves
;monsters;monster_archespor_bulb.bnk;;monster_archespor_bulb.bnk:monster_archespor_combat_bulb_idle;monster_archespor_combat_bulb_idle
;monsters;monster_archespor_bulb.bnk;;monster_archespor_bulb.bnk:monster_archespor_combat_bulb_root;monster_archespor_combat_bulb_root
;monsters;monster_archespor_bulb.bnk;;monster_archespor_bulb.bnk:monster_archespor_combat_bulb_root_stop;monster_archespor_combat_bulb_root_stop
;monsters;monster_archespor_bulb.bnk;;monster_archespor_bulb.bnk:monster_archespor_combat_bulb_shaking;monster_archespor_combat_bulb_shaking
;monsters;monster_archespor_bulb.bnk;;monster_archespor_bulb.bnk:monster_archespor_combat_bulb_wither;monster_archespor_combat_bulb_wither
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_attack_foot_smash;monster_cave_troll_attack_foot_smash
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_attack_hand_smash;monster_cave_troll_attack_hand_smash
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_attack_whoosh_heavy;monster_cave_troll_attack_whoosh_heavy
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_attack_whoosh_medium;monster_cave_troll_attack_whoosh_medium
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_back_hit;monster_cave_troll_back_hit
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_block;monster_cave_troll_block
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_blow_fire;monster_cave_troll_blow_fire
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_blow_short;monster_cave_troll_blow_short
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_focus_100m_start;monster_cave_troll_focus_100m_start
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_focus_100m_stop;monster_cave_troll_focus_100m_stop
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_grab_stuff;monster_cave_troll_grab_stuff
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_head_scratching;monster_cave_troll_head_scratching
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_mv_body_crack;monster_cave_troll_mv_body_crack
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_mv_body_fall;monster_cave_troll_mv_body_fall
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_mv_body_heavy;monster_cave_troll_mv_body_heavy
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_mv_body_light;monster_cave_troll_mv_body_light
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_mv_foley_ADD;monster_cave_troll_mv_foley_ADD
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_mv_footstep;monster_cave_troll_mv_footstep
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_mv_footstep_shuffle;monster_cave_troll_mv_footstep_shuffle
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_mv_hand_touch_ground;monster_cave_troll_mv_hand_touch_ground
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_poke_fire;monster_cave_troll_poke_fire
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_vo_aggro_medium;monster_cave_troll_vo_aggro_medium
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_vo_aggro_short;monster_cave_troll_vo_aggro_short
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_vo_attack_long;monster_cave_troll_vo_attack_long
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_vo_attack_short;monster_cave_troll_vo_attack_short
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_vo_attack_special;monster_cave_troll_vo_attack_special
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_vo_block;monster_cave_troll_vo_block
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_vo_breath_out_heavy;monster_cave_troll_vo_breath_out_heavy
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_vo_breath_out_heavy_RND;monster_cave_troll_vo_breath_out_heavy_RND
;monsters;monster_cave_troll.bnk;;monster_cave_troll.bnk:monster_cave_troll_vo_damage_heavy;monster_cave_troll_vo_damage_heavy
